probe	GC	102-11C_S3_L001_coverage	126-11c_S9_L001_coverage	1ES86798_S2_L001_coverage	1EV02973_S11_L001_coverage	1EV02981_S8_L001_coverage	2KK58589_S7_L001_coverage	2KR049010_S2_L001_coverage	512022_S1_L001_coverage	BL37577_S10_L001_coverage	BL37590_S4_L001_coverage	C00413_S5_L001_coverage	C00434_S6_L001_coverage	CC50362-2_S1_L001_coverage	CC50362-3_S4_L001_coverage	IMIN44_S12_L001_coverage	ZL10_S3_L001_coverage
	100	100	0	0	0	0	100	0	0	45.8333	70	100	0	0	0	0
	100	100	0	0	0	0	61.6667	0	0	0	38.3333	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	84.1667	0	0	20.8333	0	97.5	39.1667	20.8333	0	0
	100	100	0	0	62.5	0	100	0	6.66667	100	0	100	100	100	0	0
	100	100	78.3333	0	91.6667	0	100	0	100	100	19.1667	100	100	100	0	0
	100	100	1.66667	0	0	0	100	0	1.66667	0	100	100	21.6667	22.5	0	0
	100	100	0	0	0	0	100	0	0	0	91.6667	100	0	30	0	0
	100	100	0	0	0	0	100	0	0	0	95	100	0	100	0	0
	100	100	0	0	0	0	100	0	0	0	60.8333	100	0	37.5	0	0
	100	100	0	0	0	0	100	0	0	0	95.8333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	6.66667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	99.1667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	74.1667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	80.8333	80.8333	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	99.1667	98.3333	0	0
	100	100	0	0	0	0	100	0	0	0	3.33333	100	90	90	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	45	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	79.1667	100	0	0	0	0
	100	100	0	0	0	0	24.1667	0	0	0	50	100	0	0	97.5	0
	100	100	69.1667	40	35.8333	35.8333	86.6667	50	51.6667	44.1667	47.5	100	58.3333	52.5	100	35
	100	100	12.5	0	0	0	58.3333	0	0	6.66667	10	100	9.16667	8.33333	75	0
	100	100	0	0	0	0	100	0	0	0	74.1667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	82.5	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	10.8333	100	0	0	0	0
	100	100	88.3333	0	88.3333	88.3333	100	0	0	88.3333	45.8333	100	90.8333	100	0	0
	100	100	62.5	0	0	0	100	0	0	82.5	0	100	90.8333	90.8333	0	0
	100	100	100	0	0	0	100	60.8333	0	100	0	100	100	100	0	0
	100	100	100	93.3333	78.3333	71.6667	100	100	21.6667	100	0	100	100	100	95	0
	100	100	100	100	100	57.5	100	5.83333	93.3333	100	0	100	100	100	50.8333	0
	100	100	58.3333	51.6667	55.8333	0	100	0	0	100	13.3333	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	58.3333	100	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	17.5	100	40	80.8333	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	13.3333	0	0	14.1667	22.5	0	0	0	0	100	3.33333	3.33333	0	0
	100	100	36.6667	30	29.1667	36.6667	87.5	31.6667	32.5	37.5	34.1667	100	38.3333	37.5	31.6667	33.3333
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	5.83333	0	0
	100	100	0	0	0	0	100	0	0	18.3333	72.5	100	87.5	100	0	0
	100	100	0	0	98.3333	0	100	0	0	100	100	100	100	100	0	0
	100	100	0	0	81.6667	0	100	0	0	67.5	61.6667	100	37.5	40.8333	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	44.1667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	95	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	21.6667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	25.8333	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	6.66667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	40	60	0	0
	100	100	65.8333	0	87.5	89.1667	100	0	0	100	0	100	100	100	0	0
	100	100	100	0	100	74.1667	100	0	0	100	0	100	100	100	0	0
	100	100	45	0	49.1667	0	100	0	0	100	0	100	100	100	0	0
	100	100	2.5	0	100	0	100	0	0	100	10	100	100	100	0	0
	100	100	100	0	50.8333	0	100	0	0	100	100	100	100	100	0	0
	100	100	42.5	0	7.5	0	100	0	0	100	11.6667	100	100	100	0	0
	100	100	53.3333	0	99.1667	0	100	0	0	99.1667	0	100	100	100	0	0
	100	100	100	0	100	65	100	0	0	100	0	100	100	100	0	0
	100	100	100	0	51.6667	94.1667	100	0	0	100	41.6667	100	100	100	0	0
	100	100	48.3333	0	0	0	100	0	0	78.3333	100	100	66.6667	66.6667	0	0
	100	100	0	0	0	0	97.5	0	0	0	50.8333	100	0	0	0	0
	100	100	0	49.1667	49.1667	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	30	23.3333	25	37.5	42.5	35	35.8333	0	33.3333	100	35	36.6667	0	27.5
	100	100	0	0	0	0	97.5	0	0	0	32.5	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	55.8333	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	35.8333	100	0	0	0	0
	100	100	0	0	0	0	47.5	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	45.8333	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	56.6667	0	100	0	0	0	0
	100	100	0	0	0	0	99.1667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	91.6667	0	0	0	0	15.8333	44.1667	31.6667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	87.5	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	40	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	5	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	50	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	98.3333	0	0	22.5	0
	100	100	0	0	0	0	0	0	0	0	0	85	0	0	0	0
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	56.6667	0	0	0	0
	100	100	63.3333	22.5	100	0	100	100	100	100	99.1667	100	100	100	0	0
	100	100	100	0	100	70.8333	100	100	100	100	94.1667	100	100	100	0	0
	100	100	0	0	0	0	98.3333	0	0	0	0	100	0	0	0	0
	100	100	100	0	100	37.5	100	100	100	100	95	100	100	100	0	0
	100	100	99.1667	0	29.1667	0	100	100	31.6667	100	100	100	100	100	0	0
	100	100	100	0	90	0	100	100	100	100	70	100	100	100	0	0
	100	100	100	0	100	0	100	100	100	100	0	100	100	100	0	0
	100	100	100	0	100	0	100	72.5	100	100	0	100	100	100	0	0
	100	100	0	0	0	0	99.1667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	90.8333	0	0	0	0	100	0	13.3333	0	0
	100	100	0	0	0	0	0	0	0	0	0	87.5	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	91.6667	0	0	0	0	100	0	16.6667	0	0
	100	100	0	0	0	0	100	53.3333	0	0	0	100	100	100	0	0
	100	100	0	0	0	0	100	82.5	0	0	0	100	100	100	0	0
	100	100	0	44.1667	31.6667	0	100	27.5	40	40	0	100	30	50	0	43.3333
	100	100	0	9.16667	0	0	40.8333	53.3333	5.83333	3.33333	0	100	15.8333	10.8333	0	1.66667
	100	100	34.1667	0	0	0	25	40	0	0	0	100	0	0	0	0
	100	100	2.5	0	0	0	21.6667	37.5	0	0	6.66667	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	89.1667	100	0	0	0	0
	100	100	0	0	0	0	85	0	0	0	16.6667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	44.1667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	98.3333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	82.5	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	99.1667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	48.3333	0	0	0	10.8333	100	0	38.3333	0	0
	100	100	0	0	0	0	4.16667	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	99.1667	0	0	0	13.3333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	67.5	0	100	0	0	67.5	0	100	44.1667	44.1667	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	98.3333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	35.8333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	41.6667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	88.3333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	62.5	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	57.5	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	99.1667	99.1667	0	0	0	0	0	0	0	0	0	99.1667	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	99.1667	0	0	0	0
	100	100	0	0	0	0	54.1667	0	0	0	0	100	41.6667	35	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	71.6667	0	0	47.5	0	0	0	15	100	0	0	0	0
	100	100	0	100	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	17.5	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	95.8333	0	0	0	100	100	15	0	0	0
	100	100	0	0	0	0	100	0	0	0	79.1667	100	99.1667	35	0	0
	100	100	0	0	0	0	100	0	0	0	47.5	100	100	100	0	0
	100	100	85.8333	0	0	0	100	0	0	0	100	100	100	100	0	0
	100	100	47.5	0	0	0	100	0	0	0	100	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	6.66667	22.5	0	0
	100	100	0	0	0	0	100	0	0	0	95.8333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	95.8333	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	87.5	0	0	0	0	12.5	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	77.5	15	0	0	0
	100	100	0	0	0	0	0	0	0	0	80	94.1667	0	90	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	98.3333	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	95	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	28.3333	0	0	0	0
	100	100	0	0	0	0	86.6667	0	0	0	0	100	0	0	0	0
	100	100	100	0	100	0	100	100	100	100	90.8333	100	100	100	0	0
	100	100	100	0	100	0	100	100	100	100	100	100	100	100	0	0
	100	100	0	0	0	0	42.5	0	0	0	0	100	0	0	0	0
	12.5	0	0	0	0	0	0	33.3333	0	33.3333	0	85.8333	0	10.8333	0	0
	100	100	0	0	0	0	28.3333	0	0	0	100	100	5.83333	70	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	28.3333	37.5	0	0
	100	100	0	0	0	0	0	0	0	0	15	93.3333	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	95.8333	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	26.6667	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	95	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	10.8333	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	93.3333	100	0	0	0	0
	100	100	0	0	0	0	17.5	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	89.1667	0	0	0	97.5	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
	100	100	38.3333	0	0	52.5	38.3333	36.6667	35.8333	26.6667	37.5	100	38.3333	36.6667	0	26.6667
	100	100	11.6667	0	0	25	100	55.8333	23.3333	1.66667	60	100	36.6667	56.6667	0	4.16667
	100	100	0	0	0	0	100	0	0	0	98.3333	100	0	0	0	0
	100	100	0	0	0	0	90	0	0	0	100	100	0	0	0	0
	100	100	29.1667	27.5	23.3333	27.5	100	26.6667	27.5	27.5	100	100	30	30	27.5	27.5
	100	100	17.5	17.5	7.5	17.5	64.1667	0	12.5	12.5	82.5	100	19.1667	19.1667	7.5	10.8333
	100	100	0	0	0	0	33.3333	0	0	0	81.6667	100	0	12.5	0	0
	100	100	0	0	0	0	97.5	0	0	0	0	100	0	89.1667	0	0
	100	100	0	0	0	0	99.1667	0	0	0	93.3333	100	0	0	0	0
	100	100	0	0	0	0	65.8333	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	90	0	0	0	29.1667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	49.1667	0	0	0	84.1667	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	91.6667	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	66.6667	0	0	0	57.5	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	45	0	0	0	87.5	100	0	0	0	0
	100	100	0	0	0	0	98.3333	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	25.8333	0	0	93.3333	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	75	100	0	0	0	0
	100	100	0	0	0	0	35.8333	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	66.6667	0	25	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	4.16667	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	100	0	0
	100	100	0	0	0	0	100	0	0	0	83.3333	100	0	48.3333	0	0
	100	100	0	0	0	0	97.5	0	0	0	71.6667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	27.5	100	100	16.6667	0	0	24.1667
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	24.1667	0	0	0	0.833333	98.3333	0	45	0	0
	100	100	0	0	0	0	52.5	0	0	0	100	100	0	75.8333	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	98.3333	0	0
	100	100	0	0	0	0	12.5	0	0	0	100	100	0	70	0	0
	100	100	0	0	0	0	50	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	50	100	0	0	0	0
	100	100	0	0	0	0	50	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	1.66667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	98.3333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	35.8333	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	65	65	0	0
	100	100	0	0	0	0	100	0	0	0	83.3333	100	66.6667	26.6667	0	0
	100	100	0	0	0	0	86.6667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	50	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	85	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	46.6667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	41.6667	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	99.1667	21.6667	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	65	0	0	0	96.6667	100	0	0	0	0
	100	100	30	0	0	30	97.5	39.1667	40	33.3333	36.6667	100	46.6667	46.6667	0	38.3333
	100	100	99.1667	0	8.33333	92.5	100	15.8333	0	8.33333	0	100	100	100	0	0
	100	100	100	0	100	100	100	100	74.1667	100	0	100	100	100	0	0
	100	100	100	0	100	61.6667	100	100	0	100	30	100	100	100	0	0
	100	100	2.5	0	16.6667	0	99.1667	16.6667	0	33.3333	100	100	33.3333	79.1667	0	0
	100	100	0	0	0	0	100	0	0	93.3333	100	100	0	100	0	0
	100	100	0	0	0	0	100	0	0	91.6667	12.5	100	0	81.6667	0	0
	100	100	0	0	0	0	97.5	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	12.5	100	0	0	0	0
	100	100	0	0	0	0	19.1667	0	0	0	41.6667	100	0	29.1667	0	0
	100	100	0	0	0	0	49.1667	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	9.16667	0	0	100	100	8.33333	8.33333	0	0
	100	100	0	0	30.8333	0	100	100	0	30.8333	32.5	100	100	100	0	0
	100	100	10.8333	0	98.3333	0	100	52.5	0	98.3333	64.1667	100	97.5	100	0	0
	100	100	100	0	100	0	100	0	0	100	85	100	100	100	0	0
	100	100	38.3333	0	100	0	100	0	0	100	61.6667	100	84.1667	84.1667	0	0
	100	100	0	0	61.6667	0	60	0	0	61.6667	100	100	0	0	0	0
	100	100	0	0	0	0	77.5	19.1667	0	0	5	100	0	0	0	0
	100	100	0	0	0	0	95.8333	0	0	0	22.5	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	95	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	92.5	0	0	0	0	100	0	0	0	34.1667	100	0	0	0	0
	100	56.6667	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	81.6667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	22.5	69.1667	100	0	0	0	0
	100	100	0	0	0	0	99.1667	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	64.1667	0	0	0	10	100	0	0	0	0
	100	100	0	0	0	0	91.6667	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	87.5	0	0	0	100	100	0	0	0	0
	100	100	7.5	0	0	0	16.6667	0	0	16.6667	100	100	16.6667	0	17.5	0
	100	100	0	0	0	0	100	0	0	0	14.1667	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	75.8333	0	0	0	88.3333	100	0	0	0	0
	100	56.6667	0	0	0	0	0	0	0	0	0	70.8333	0	43.3333	0	0
	37.5	6.66667	0	0	0	0	0	0	0	0	0	0	0	96.6667	0	0
	100	100	0	0	0	0	0	0	0	0	36.6667	43.3333	0	40.8333	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	28.3333	100	0	0	0	0
	100	100	0	0	0	0	0	0	0	0	100	100	0	10.8333	0	0
	100	100	0	0	0	0	0	0	0	0	90.8333	100	0	100	0	0
	100	100	34.1667	0	0	0	23.3333	0	0	13.3333	100	100	24.1667	0	28.3333	0
	100	100	0	0	0	0	95	0	0	0	64.1667	100	0	92.5	0	0
	100	100	0	0	0	0	96.6667	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	95	0	0	0	100	100	0	0	0	0
	100	100	100	100	100	100	100	100	100	100	62.5	100	100	100	0	0
	100	100	100	100	100	100	100	100	100	100	0	100	100	100	0	0
	100	100	100	41.6667	100	24.1667	100	100	53.3333	100	0	100	100	100	0	0
	100	100	100	0	100	13.3333	100	100	35	100	0	100	100	100	0	0
	100	100	100	98.3333	100	100	100	100	100	100	71.6667	100	100	100	0	0
	100	100	100	100	100	100	100	100	100	100	45	100	100	100	0	0
	100	100	100	70.8333	100	33.3333	100	100	100	100	19.1667	100	100	100	0	0
	100	100	100	0	100	0	100	27.5	94.1667	100	100	100	100	100	0	0
	100	100	0	0	0	0	49.1667	0	0	0	0	100	0	0	0	0
	100	100	30	0	56.6667	0	98.3333	0	0	47.5	56.6667	100	0	0	0	0
	100	100	0	0	95.8333	0	100	0	0	100	100	100	47.5	82.5	0	0
	100	100	41.6667	0	0	22.5	100	0	41.6667	100	80.8333	100	100	100	0	0
	100	100	69.1667	0	0	96.6667	100	32.5	100	100	19.1667	100	100	100	0	0
	100	100	0	0	0	0	100	55.8333	44.1667	50	79.1667	100	90	100	0	0
	100	100	97.5	0	40	0	100	0	0	97.5	17.5	100	100	100	0	0
	100	100	100	0	82.5	0	100	0	0	100	100	100	100	100	0	0
	100	100	93.3333	0	0	0	100	0	0	70.8333	100	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	11.6667	100	74.1667	43.3333	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	100	0	100	0	100	67.5	0	100	95.8333	100	100	100	0	0
	100	100	100	20.8333	100	0	100	100	40	100	93.3333	100	100	100	0	0
	100	100	100	100	100	33.3333	100	100	100	100	47.5	100	100	100	0	0
	100	100	100	47.5	100	100	100	94.1667	100	100	100	100	100	100	0	0
	100	100	99.1667	0	99.1667	77.5	100	32.5	99.1667	100	44.1667	100	100	100	0	0
	100	100	59.1667	0	59.1667	58.3333	100	0	0	59.1667	0	100	59.1667	59.1667	0	0
	100	100	100	0	100	42.5	100	100	0	100	0	100	100	100	0	0
	100	100	100	75	100	100	100	100	54.1667	100	0	100	100	100	0	0
	100	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	21.6667	0	0	0	0	100	64.1667	40.8333	0	20.8333
	100	100	0	0	0	0	11.6667	0	0	0	0	100	14.1667	10	0	9.16667
	100	100	0	0	0	0	90	0	0	0	85	100	0	5	0	0
	100	100	0	0	0	0	100	0	0	80.8333	13.3333	100	15	100	0	0
	100	100	0	0	0	0	100	0	0	100	0	100	100	100	0	23.3333
	100	100	0	0	0	0	100	0	0	93.3333	0	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	85.8333	0	100	85.8333	100	0	0
	100	100	0	84.1667	0	0	100	71.6667	0	84.1667	0	100	100	89.1667	0	0
	100	100	0	100	4.16667	0	100	100	0	100	0	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0
	100	100	76.6667	82.5	100	60.8333	100	100	14.1667	100	0	100	100	100	0	0
	100	100	92.5	0	100	92.5	100	100	100	100	54.1667	100	100	100	0	0
	100	100	0	0	11.6667	0	86.6667	11.6667	11.6667	11.6667	63.3333	100	11.6667	13.3333	0	0
	100	100	0	0	0	0	97.5	0	0	5.83333	100	100	24.1667	24.1667	0	0
	100	100	0	0	0	0	100	25.8333	0	100	32.5	100	100	100	0	0
	100	100	0	0	0	0	100	0	0	59.1667	0	100	40.8333	40.8333	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	100	0	0	0	0	100	0	0	0	0
	100	100	0	0	0	0	30	0	0	0	100	100	0	0	0	0
	100	100	0	0	0	0	94.1667	0	0	0	41.6667	100	0	0	0	0
	100	15.8333	44.1667	27.5	30.8333	33.3333	54.1667	37.5	35	31.6667	45.8333	62.5	33.3333	50	31.6667	36.6667
